,Month,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
256,1980-09-13,00:00:00,11.6,5.8,16.0,,,85.3,0.0,2.72,0.91,1980-09-13
257,1980-09-14,00:00:00,13.0,6.2,18.0,,,83.6,3.5,3.32,1.13,1980-09-14
258,1980-09-15,00:00:00,12.82,,10.8,,,87.33,2.4,3.18,0.81,1980-09-15
259,1980-09-16,00:00:00,12.17,10.3,15.5,,,87.0,0.1,2.22,1.04,1980-09-16
260,1980-09-17,00:00:00,11.92,5.0,17.5,,,85.0,0.0,2.6,0.96,1980-09-17
261,1980-09-18,00:00:00,12.97,8.0,18.0,,,82.0,3.9,3.19,0.71,1980-09-18
262,1980-09-19,00:00:00,13.02,10.2,17.5,,,82.0,0.0,5.25,1.13,1980-09-19
263,1980-09-20,00:00:00,12.95,6.8,18.5,,,77.66,0.0,5.78,1.29,1980-09-20
264,1980-09-21,00:00:00,13.85,6.2,22.5,,,80.0,0.0,3.28,1.26,1980-09-21
265,1980-09-22,00:00:00,13.27,8.8,21.5,,,77.0,0.0,4.57,1.13,1980-09-22
266,1980-09-23,00:00:00,12.5,8.8,17.0,,,76.33,0.0,6.7,1.55,1980-09-23
267,1980-09-24,00:00:00,12.55,4.9,18.6,,,76.0,0.0,5.74,1.38,1980-09-24
268,1980-09-25,00:00:00,12.7,6.6,17.6,,,84.0,0.0,5.02,1.49,1980-09-25
269,1980-09-26,00:00:00,13.6,9.5,18.0,,,69.0,0.0,4.59,1.3,1980-09-26
270,1980-09-27,00:00:00,14.1,5.8,20.0,,,74.0,1.7,4.62,1.03,1980-09-27
271,1980-09-28,00:00:00,14.35,10.2,18.8,,,75.6,0.0,2.97,0.6000000000000001,1980-09-28
272,1980-09-29,00:00:00,14.52,10.8,19.8,,,80.33,,3.61,0.88,1980-09-29
273,1980-09-30,00:00:00,12.97,8.2,17.2,,,83.33,0.0,4.1,1.13,1980-09-30
274,1980-10-01,00:00:00,13.3,4.4,21.0,,,73.3333333333,0.0,3.45,0.81,1980-10-01
275,1980-10-02,00:00:00,14.25,8.2,2.2,,,75.0,0.0,6.7,1.2,1980-10-02
276,1980-10-03,00:00:00,13.55,9.0,19.2,,,78.3333333333,0.0,4.1,1.69,1980-10-03
277,1980-10-04,00:00:00,14.1,8.4,21.2,,,74.0,0.4,4.7,1.18,1980-10-04
278,1980-10-05,00:00:00,13.6,9.8,19.0,,,84.3333333333,0.0,,0.91,1980-10-05
279,1980-10-06,00:00:00,12.225,10.2,14.4,,,,,,0.26,1980-10-06
280,1980-10-07,00:00:00,10.9,7.1,15.2,,,87.6,0.3,1.3,0.71,1980-10-07
281,1980-10-08,00:00:00,11.57,8.0,16.0,,,78.3,0.0,3.4,1.29,1980-10-08
282,1980-10-09,00:00:00,12.37,,5.6,,,78.3,1.4,5.21,1.37,1980-10-09
283,1980-10-10,00:00:00,11.32,10.1,15.0,,,84.0,0.2,2.09,0.8300000000000001,1980-10-10
284,1980-10-11,00:00:00,13.62,6.6,18.3,,,82.0,0.0,3.67,0.85,1980-10-11
285,1980-10-12,00:00:00,11.35,7.6,18.0,,,81.0,0.0,5.19,1.18,1980-10-12
286,1980-10-13,00:00:00,12.92,6.9,17.4,,,83.0,0.0,4.29,1.16,1980-10-13
287,1980-10-14,00:00:00,12.92,6.8,18.2,,,81.33,0.0,3.82,1.24,1980-10-14
288,1980-10-15,00:00:00,12.55,7.8,16.4,,,86.66,0.2,2.72,1.16,1980-10-15
289,1980-10-16,00:00:00,12.4,7.4,16.8,,,86.3,0.3,2.09,0.63,1980-10-16
290,1980-10-17,00:00:00,13.65,9.0,18.0,,,85.33,8.3,0.9,0.88,1980-10-17
291,1980-10-18,00:00:00,12.47,10.0,18.9,,,86.66,4.6,1.51,0.78,1980-10-18
292,1980-10-19,00:00:00,12.17,9.9,17.0,,,86.66,0.0,4.01,1.17,1980-10-19
293,1980-10-20,00:00:00,12.17,8.7,15.8,,,81.6,0.0,3.35,1.28,1980-10-20
294,1980-10-21,00:00:00,11.72,6.6,16.1,,,85.3,0.0,3.9,1.1,1980-10-21
295,1980-10-22,00:00:00,12.32,7.4,17.1,,,84.66,0.0,3.5,1.16,1980-10-22
296,1980-10-23,00:00:00,12.0,8.0,17.7,,,86.6,0.0,3.01,1.21,1980-10-23
297,1980-10-24,00:00:00,12.77,7.2,18.3,,,83.0,0.0,4.06,1.05,1980-10-24
298,1980-10-25,00:00:00,13.45,8.6,18.2,,,82.6,0.0,4.9,1.38,1980-10-25
299,1980-10-26,00:00:00,12.52,10.0,17.3,,,87.33,0.1,3.16,1.11,1980-10-26
300,1980-10-27,00:00:00,12.7,10.4,18.2,,,81.0,0.0,3.81,1.17,1980-10-27
301,1980-10-28,00:00:00,13.65,9.9,17.8,,,82.66,0.0,4.11,1.37,1980-10-28
302,1980-10-29,00:00:00,13.05,9.9,16.9,,,81.0,0.0,3.19,1.07,1980-10-29
303,1980-10-30,00:00:00,14.3,5.8,18.9,,,71.3,0.0,2.86,1.19,1980-10-30
304,1980-10-31,00:00:00,12.9,6.7,18.9,,,82.0,0.0,3.83,1.2,1980-10-31
305,1980-11-01,00:00:00,12.3,5.0,20.5,,,76.6666666667,0.0,4.86,0.6000000000000001,1980-11-01
306,1980-11-02,00:00:00,13.45,7.8,20.0,,,73.0,0.0,5.37,1.18,1980-11-02
307,1980-11-03,00:00:00,14.05,10.2,18.5,,,80.3333333333,0.0,3.19,1.31,1980-11-03
308,1980-11-04,00:00:00,14.15,7.4,20.5,,,73.3333333333,0.1,4.1,1.08,1980-11-04
309,1980-11-05,00:00:00,14.2,10.2,18.5,,,79.3333333333,0.0,,1.6,1980-11-05
310,1980-11-06,00:00:00,12.825,10.2,16.0,,,88.6666666667,0.7000000000000001,,0.88,1980-11-06
311,1980-11-07,00:00:00,11.1,6.4,14.0,,,86.3,0.5,1.9,0.93,1980-11-07
312,1980-11-08,00:00:00,9.62,6.2,15.5,,,,1.8,0.75,0.58,1980-11-08
313,1980-11-09,00:00:00,12.2,,8.7,,,84.0,4.4,3.11,1.27,1980-11-09
314,1980-11-10,00:00:00,11.85,4.2,18.8,,,79.33,0.0,4.24,0.42,1980-11-10
315,1980-11-11,00:00:00,14.12,9.9,18.6,,,81.6,0.0,4.76,1.19,1980-11-11
316,1980-11-12,00:00:00,12.55,7.9,18.0,,,81.33,0.0,4.69,1.23,1980-11-12
317,1980-11-13,00:00:00,12.5,10.2,15.8,,,87.6,0.0,3.2,0.96,1980-11-13
318,1980-11-14,00:00:00,12.25,10.2,15.8,,,85.66,0.0,1.96,0.74,1980-11-14
319,1980-11-15,00:00:00,13.6,7.8,19.5,,,80.33,0.0,4.26,0.86,1980-11-15
320,1980-11-16,00:00:00,13.7,8.2,19.2,,,82.3,1.8,4.59,0.79,1980-11-16
321,1980-11-17,00:00:00,13.9,8.0,19.0,,,79.6,0.0,4.11,0.7000000000000001,1980-11-17
322,1980-11-18,00:00:00,13.87,10.1,18.4,,,78.6,0.0,4.79,1.07,1980-11-18
323,1980-11-19,00:00:00,13.37,8.1,17.8,,,77.0,0.0,4.0,0.95,1980-11-19
324,1980-11-20,00:00:00,13.05,10.2,16.9,,,84.0,0.2,2.26,0.95,1980-11-20
325,1980-11-21,00:00:00,12.67,8.4,16.8,,,82.33,0.0,3.03,0.9,1980-11-21
326,1980-11-22,00:00:00,12.7,6.4,18.0,,,83.66,0.0,3.66,0.98,1980-11-22
327,1980-11-23,00:00:00,13.6,8.9,18.0,,,83.33,0.0,3.02,0.98,1980-11-23
328,1980-11-24,00:00:00,14.17,9.8,20.2,,,78.0,0.6000000000000001,4.01,1.0,1980-11-24
329,1980-11-25,00:00:00,14.07,10.6,17.6,,,82.33,0.0,2.89,1.01,1980-11-25
330,1980-11-26,00:00:00,12.47,7.1,16.9,,,86.0,0.0,3.17,1.0,1980-11-26
331,1980-11-27,00:00:00,12.87,6.1,18.7,,,82.0,0.0,3.74,1.1,1980-11-27
332,1980-11-28,00:00:00,12.65,6.6,17.8,,,86.0,0.0,3.3,1.04,1980-11-28
333,1980-11-29,00:00:00,13.02,7.2,17.3,,,88.0,0.0,3.24,1.06,1980-11-29
334,1980-11-30,00:00:00,11.75,7.4,18.0,,,88.33,3.4,3.1,0.78,1980-11-30
335,1980-12-01,00:00:00,12.85,5.0,20.5,,,73.3333333333,0.0,4.84,0.75,1980-12-01
336,1980-12-02,00:00:00,14.35,2.2,19.4,,,70.0,0.0,5.24,1.47,1980-12-02
337,1980-12-03,00:00:00,13.35,10.2,17.5,,,80.6666666667,0.0,4.21,1.47,1980-12-03
338,1980-12-04,00:00:00,14.025,6.8,19.5,,,71.6666666667,3.5,2.1,0.5700000000000001,1980-12-04
339,1980-12-05,00:00:00,11.9,7.4,17.5,,,89.3333333333,0.0,,1.04,1980-12-05
340,1980-12-06,00:00:00,12.525,10.4,15.0,,,,,,0.56,1980-12-06
341,1980-12-07,00:00:00,12.2,9.2,16.5,,,81.6,0.2,3.8,1.3,1980-12-07
342,1980-12-08,00:00:00,11.25,6.8,14.2,,,85.3,0.0,2.68,1.08,1980-12-08
343,1980-12-09,00:00:00,15.96,,10.0,,,87.3,0.0,4.96,1.27,1980-12-09
344,1980-12-10,00:00:00,13.42,8.0,17.8,,,80.33,0.2,3.14,1.08,1980-12-10
345,1980-12-11,00:00:00,12.25,10.5,17.1,,,85.33,0.0,2.82,1.02,1980-12-11
346,1980-12-12,00:00:00,12.3,6.8,18.5,,,82.33,0.0,4.28,1.0,1980-12-12
347,1980-12-13,00:00:00,12.95,6.4,19.0,,,80.66,0.0,3.52,0.9,1980-12-13
348,1980-12-14,00:00:00,14.35,8.31,20.0,,,76.66,0.0,4.21,0.88,1980-12-14
349,1980-12-15,00:00:00,14.12,7.4,19.4,,,77.0,0.0,5.83,1.06,1980-12-15
350,1980-12-16,00:00:00,13.85,9.8,18.8,,,80.0,0.0,4.66,0.86,1980-12-16
351,1980-12-17,00:00:00,13.97,9.2,23.8,,,75.0,4.6,2.72,0.66,1980-12-17
352,1980-12-18,00:00:00,14.65,7.9,21.2,,,77.33,1.6,1.96,0.84,1980-12-18
353,1980-12-19,00:00:00,14.27,11.0,19.8,,,79.66,0.3,4.35,0.95,1980-12-19
354,1980-12-20,00:00:00,13.37,9.4,20.1,,,77.33,0.0,5.12,0.95,1980-12-20
355,1980-12-21,00:00:00,12.77,5.3,19.3,,,78.66,0.0,4.41,0.96,1980-12-21
356,1980-12-22,00:00:00,13.72,10.2,18.4,,,77.0,0.0,4.74,1.3,1980-12-22
357,1980-12-23,00:00:00,13.5,9.8,18.8,,,80.66,0.0,4.61,1.22,1980-12-23
358,1980-12-24,00:00:00,13.12,6.6,18.6,,,81.66,0.0,3.87,1.07,1980-12-24
359,1980-12-25,00:00:00,14.17,9.2,19.0,,,81.66,0.0,4.0,0.96,1980-12-25
360,1980-12-26,00:00:00,13.22,8.4,20.0,,,81.33,6.0,2.48,0.59,1980-12-26
361,1980-12-27,00:00:00,12.15,9.9,18.0,,,84.6,0.6000000000000001,1.96,,1980-12-27
362,1980-12-28,00:00:00,11.92,11.0,16.3,,,87.0,1.1,1.94,0.43,1980-12-28
363,1980-12-29,00:00:00,13.12,9.2,18.8,,,86.3,0.3,2.14,0.56,1980-12-29
364,1980-12-30,00:00:00,14.27,10.4,19.6,,,77.6,0.0,5.25,1.8,1980-12-30
365,1980-12-31,00:00:00,13.8,9.6,19.9,,,77.6,0.0,4.81,0.77,1980-12-31
366,1981-01-01,00:00:00,12.3,8.0,19.8,,,81.0,3.5,3.82,0.91,1981-01-01
367,1981-01-02,00:00:00,13.2,9.1,18.4,,,77.3,0.0,5.87,1.8,1981-01-02
368,1981-01-03,00:00:00,13.9,7.7,20.0,,,84.0,0.0,5.5,1.37,1981-01-03
369,1981-01-04,00:00:00,14.0,8.7,20.0,,,74.0,0.0,5.46,1.23,1981-01-04
370,1981-01-05,00:00:00,13.7,11.6,18.0,,,85.3,2.7,2.0,0.5700000000000001,1981-01-05
371,1981-01-06,00:00:00,13.8,11.0,17.2,,,89.0,,2.0,0.39,1981-01-06
372,1981-01-07,00:00:00,12.4,7.6,17.0,,,90.0,0.0,2.71,0.37,1981-01-07
373,1981-01-08,00:00:00,11.4,9.8,14.6,,,,0.5,4.18,1.37,1981-01-08
374,1981-01-09,00:00:00,10.5,8.7,14.0,,,87.3,0.8,1.47,0.01,1981-01-09
375,1981-01-10,00:00:00,12.0,9.9,15.2,,,87.0,0.0,2.65,0.96,1981-01-10
376,1981-01-11,00:00:00,13.1,7.8,18.7,,,85.3,0.4,1.93,0.59,1981-01-11
377,1981-01-12,00:00:00,12.8,7.6,18.0,,,85.3,0.0,2.55,0.76,1981-01-12
378,1981-01-13,00:00:00,13.5,4.8,20.4,,,75.0,0.0,4.01,1.08,1981-01-13
379,1981-01-14,00:00:00,13.3,7.8,19.0,,,79.0,0.0,4.17,0.9,1981-01-14
380,1981-01-15,00:00:00,12.3,6.6,17.6,,,75.0,0.0,4.11,0.93,1981-01-15
381,1981-01-16,00:00:00,13.2,7.2,19.2,,,74.6,0.0,3.31,0.77,1981-01-16
382,1981-01-17,00:00:00,13.15,5.2,19.8,,,73.6,0.0,4.19,0.8300000000000001,1981-01-17
383,1981-01-18,00:00:00,12.8,4.9,20.6,,,72.0,1.2,4.99,1.06,1981-01-18
384,1981-01-19,00:00:00,12.7,6.3,20.8,,,69.3,0.0,4.18,0.6000000000000001,1981-01-19
385,1981-01-20,00:00:00,11.9,0.8,20.6,,,69.0,0.0,4.79,0.84,1981-01-20
386,1981-01-21,00:00:00,13.1,2.1,22.0,,,66.6,0.0,5.23,1.01,1981-01-21
387,1981-01-22,00:00:00,13.6,5.8,21.0,,,65.3,0.0,4.68,0.84,1981-01-22
388,1981-01-23,00:00:00,14.1,6.2,22.0,,,69.3,0.0,4.48,1.0,1981-01-23
389,1981-01-24,00:00:00,12.2,5.3,17.8,,,75.3,0.0,4.5,0.94,1981-01-24
390,1981-01-25,00:00:00,12.0,3.3,20.1,,,71.3,0.0,5.35,1.04,1981-01-25
391,1981-01-26,00:00:00,12.3,5.0,18.8,,,74.6,0.0,4.25,1.12,1981-01-26
392,1981-01-27,00:00:00,12.9,5.2,19.6,,,72.3,0.0,5.09,1.14,1981-01-27
393,1981-01-28,00:00:00,13.7,7.4,19.6,,,72.6,0.0,5.51,1.16,1981-01-28
394,1981-01-29,00:00:00,13.5,8.2,19.8,,,78.3,3.1,5.04,1.11,1981-01-29
395,1981-01-30,00:00:00,12.7,9.5,16.2,,,88.3,0.0,3.86,1.44,1981-01-30
396,1981-01-31,00:00:00,12.6,9.3,16.8,,,80.3,0.0,4.78,1.51,1981-01-31
397,1981-02-01,00:00:00,13.3,8.1,18.9,,,82.3,0.0,4.09,0.86,1981-02-01
398,1981-02-02,00:00:00,13.4,8.2,19.3,,,81.3,0.0,5.79,1.48,1981-02-02
399,1981-02-03,00:00:00,12.5,8.2,16.6,,,,0.0,3.14,1.2,1981-02-03
400,1981-02-04,00:00:00,14.1,9.0,18.6,,,81.6,0.0,5.14,1.28,1981-02-04
401,1981-02-05,00:00:00,13.4,11.0,17.0,,,87.0,2.9,2.5,0.59,1981-02-05
402,1981-02-06,00:00:00,13.3,10.4,17.0,,,83.6,4.3,1.64,0.21,1981-02-06
403,1981-02-07,00:00:00,12.9,7.6,17.0,,,87.6,0.0,3.3,0.84,1981-02-07
404,1981-02-08,00:00:00,11.6,9.2,16.0,,,,0.1,3.15,1.15,1981-02-08
405,1981-02-09,00:00:00,12.0,8.6,16.4,,,80.6,0.0,3.56,0.0,1981-02-09
406,1981-02-10,00:00:00,12.5,4.3,18.6,,,85.0,0.0,3.15,1.08,1981-02-10
407,1981-02-11,00:00:00,14.5,7.8,21.0,,,77.6,0.0,4.41,0.92,1981-02-11
408,1981-02-12,00:00:00,11.4,6.6,16.6,,,88.6,0.0,1.84,0.8200000000000001,1981-02-12
409,1981-02-13,00:00:00,14.2,10.6,20.2,,,80.3,0.0,3.83,1.15,1981-02-13
410,1981-02-14,00:00:00,13.4,10.8,17.6,,,83.6,0.0,4.74,1.33,1981-02-14
411,1981-02-15,00:00:00,13.4,10.2,19.8,,,83.3,0.0,5.03,1.35,1981-02-15
412,1981-02-16,00:00:00,14.9,11.1,20.0,,,78.3,0.0,4.65,1.09,1981-02-16
413,1981-02-17,00:00:00,13.7,11.0,18.0,,,85.0,0.1,4.45,1.18,1981-02-17
414,1981-02-18,00:00:00,13.5,10.6,18.4,,,87.0,0.4,3.21,1.06,1981-02-18
415,1981-02-19,00:00:00,13.3,10.2,17.9,,,88.3,2.6,3.66,1.14,1981-02-19
416,1981-02-20,00:00:00,11.8,9.6,16.0,,,90.3,0.0,2.21,0.62,1981-02-20
417,1981-02-21,00:00:00,14.0,8.2,19.0,,,79.0,1.5,5.5,1.15,1981-02-21
418,1981-02-22,00:00:00,13.8,11.0,19.0,,,79.6,0.0,4.2,1.14,1981-02-22
419,1981-02-23,00:00:00,13.9,10.9,16.8,,,85.6,4.8,1.5,0.6000000000000001,1981-02-23
420,1981-02-24,00:00:00,13.8,11.6,16.8,,,,9.7,2.4,0.47,1981-02-24
421,1981-02-25,00:00:00,13.3,9.5,16.8,,,88.6,0.1,2.9,0.75,1981-02-25
422,1981-02-26,00:00:00,13.0,10.2,16.8,,,89.3,0.0,2.86,1.13,1981-02-26
423,1981-02-27,00:00:00,13.8,10.8,17.6,,,83.3,0.6000000000000001,3.72,1.11,1981-02-27
424,1981-02-28,00:00:00,13.2,10.0,17.6,,,88.0,0.0,3.27,1.03,1981-02-28
425,1981-03-01,00:00:00,12.5,9.5,17.8,,,79.0,0.0,5.24,1.01,1981-03-01
426,1981-03-02,00:00:00,14.4,10.1,20.2,,,74.0,0.0,4.91,1.03,1981-03-02
427,1981-03-03,00:00:00,12.5,9.0,16.0,,,84.3,0.0,2.97,0.96,1981-03-03
428,1981-03-04,00:00:00,14.6,11.6,19.2,,,79.0,0.0,4.68,1.16,1981-03-04
429,1981-03-05,00:00:00,13.5,10.4,19.0,,,89.6,1.6,2.8,0.7000000000000001,1981-03-05
430,1981-03-06,00:00:00,13.8,10.4,17.0,,,85.0,0.0,4.33,0.85,1981-03-06
431,1981-03-07,00:00:00,11.7,8.1,14.8,,,86.6,0.0,2.95,0.96,1981-03-07
432,1981-03-08,00:00:00,12.1,9.4,16.0,,,85.6,0.1,3.05,0.97,1981-03-08
433,1981-03-09,00:00:00,12.8,9.0,18.4,,,76.6,0.0,4.37,0.05,1981-03-09
434,1981-03-10,00:00:00,13.3,5.0,18.6,,,78.6,0.0,4.26,0.91,1981-03-10
435,1981-03-11,00:00:00,14.0,6.7,18.8,,,82.3,0.0,2.88,0.96,1981-03-11
436,1981-03-12,00:00:00,13.1,6.7,17.8,,,81.0,0.0,3.98,1.26,1981-03-12
437,1981-03-13,00:00:00,13.7,9.2,20.0,,,68.6,0.0,5.85,0.94,1981-03-13
438,1981-03-14,00:00:00,15.0,9.8,20.0,,,75.0,0.2,2.71,0.6000000000000001,1981-03-14
439,1981-03-15,00:00:00,15.2,8.4,22.4,,,75.3,0.0,4.82,0.93,1981-03-15
440,1981-03-16,00:00:00,16.2,9.8,23.8,,,64.3,0.2,5.84,0.8300000000000001,1981-03-16
441,1981-03-17,00:00:00,15.0,5.6,22.2,,,68.0,0.0,5.74,1.0,1981-03-17
442,1981-03-18,00:00:00,15.3,7.2,23.0,,,65.0,0.0,6.06,1.13,1981-03-18
443,1981-03-19,00:00:00,13.5,3.8,21.4,,,64.3,0.0,5.35,1.04,1981-03-19
444,1981-03-20,00:00:00,14.5,7.0,21.4,,,67.3,0.6000000000000001,6.45,1.08,1981-03-20
445,1981-03-21,00:00:00,14.0,6.0,23.0,,,60.6,0.0,1.02,1.11,1981-03-21
446,1981-03-22,00:00:00,14.4,7.4,20.0,,,69.3,0.0,4.5,0.84,1981-03-22
447,1981-03-23,00:00:00,14.4,7.4,21.0,,,72.6,0.2,4.93,,1981-03-23
448,1981-03-24,00:00:00,13.9,6.0,22.0,,,68.6,0.0,4.81,0.8200000000000001,1981-03-24
449,1981-03-25,00:00:00,14.1,6.8,20.0,,,76.6,0.0,5.66,1.43,1981-03-25
450,1981-03-26,00:00:00,14.3,10.4,19.1,,,64.3,0.0,5.2,0.87,1981-03-26
451,1981-03-27,00:00:00,13.5,6.7,19.1,,,76.3,0.0,5.25,1.29,1981-03-27
452,1981-03-28,00:00:00,12.8,5.2,19.0,,,76.6,0.0,5.38,1.27,1981-03-28
453,1981-03-29,00:00:00,12.5,5.2,19.9,,,77.3,0.0,5.1,1.01,1981-03-29
454,1981-03-30,00:00:00,13.3,5.0,19.2,,,73.0,0.4,5.8,1.45,1981-03-30
455,1981-03-31,00:00:00,13.8,9.2,20.0,,,67.3,0.0,6.41,1.52,1981-03-31
456,1981-04-01,00:00:00,12.1,6.9,17.6,,,82.0,0.0,4.19,1.15,1981-04-01
457,1981-04-02,00:00:00,13.3,10.4,19.0,,,76.0,0.0,6.25,1.45,1981-04-02
458,1981-04-03,00:00:00,13.4,9.3,17.4,,,80.6,0.0,4.14,1.22,1981-04-03
459,1981-04-04,00:00:00,13.6,10.8,20.2,,,82.3,0.7000000000000001,4.2,1.01,1981-04-04
460,1981-04-05,00:00:00,13.1,10.0,19.6,,,,1.3,2.96,0.62,1981-04-05
461,1981-04-06,00:00:00,13.2,9.0,17.4,,,85.6,0.0,4.13,1.15,1981-04-06
462,1981-04-07,00:00:00,12.2,10.0,16.0,,,86.6,0.0,3.38,0.92,1981-04-07
463,1981-04-08,00:00:00,12.4,10.0,17.0,,,85.6,0.0,5.72,1.35,1981-04-08
464,1981-04-09,00:00:00,10.7,8.8,14.6,,,,1.6,2.01,0.0,1981-04-09
465,1981-04-10,00:00:00,13.2,9.5,18.0,,,80.6,0.0,4.31,1.03,1981-04-10
466,1981-04-11,00:00:00,13.5,8.8,19.0,,,83.6,9.2,3.74,0.84,1981-04-11
467,1981-04-12,00:00:00,12.5,6.2,17.8,,,85.0,0.0,2.63,0.75,1981-04-12
468,1981-04-13,00:00:00,13.7,10.2,17.2,,,88.6,8.3,2.68,0.79,1981-04-13
469,1981-04-14,00:00:00,13.5,11.6,18.3,,,,,3.78,0.4,1981-04-14
470,1981-04-15,00:00:00,13.7,11.2,16.9,,,86.0,9.5,3.04,0.17,1981-04-15
471,1981-04-16,00:00:00,13.6,11.8,17.9,,,89.3,4.7,2.56,0.75,1981-04-16
472,1981-04-17,00:00:00,13.3,10.0,18.2,,,86.0,1.0,4.22,0.74,1981-04-17
473,1981-04-18,00:00:00,13.5,9.8,19.2,,,85.6,8.3,2.0,0.61,1981-04-18
474,1981-04-19,00:00:00,11.9,11.0,14.0,,,,5.7,1.18,0.37,1981-04-19
475,1981-04-20,00:00:00,14.9,9.2,18.9,,,73.6,0.0,3.02,0.65,1981-04-20
476,1981-04-21,00:00:00,14.1,7.7,20.0,,,84.6,,7.72,0.67,1981-04-21
477,1981-04-22,00:00:00,13.7,11.4,17.3,,,,3.2,1.28,0.53,1981-04-22
478,1981-04-23,00:00:00,13.8,9.9,18.4,,,85.0,0.0,3.1,0.67,1981-04-23
479,1981-04-24,00:00:00,14.6,11.2,19.0,,,81.3,0.0,5.24,1.04,1981-04-24
480,1981-04-25,00:00:00,14.1,10.6,17.8,,,81.6,2.8,2.66,1.2,1981-04-25
481,1981-04-26,00:00:00,13.3,11.0,16.0,,,89.3,2.0,1.88,1.06,1981-04-26
482,1981-04-27,00:00:00,13.6,11.5,17.4,,,83.0,7.8,1.86,0.78,1981-04-27
483,1981-04-28,00:00:00,12.9,10.4,17.0,,,86.3,,2.21,0.53,1981-04-28
484,1981-04-29,00:00:00,13.9,10.2,18.0,,,88.3,1.6,3.14,0.53,1981-04-29
485,1981-04-30,00:00:00,13.2,11.1,17.6,,,89.6,0.0,1.64,0.76,1981-04-30
486,1981-05-01,00:00:00,12.4,5.9,18.3,,,78.0,0.0,3.92,0.81,1981-05-01
487,1981-05-02,00:00:00,13.0,7.9,19.4,,,73.6,0.0,5.35,1.43,1981-05-02
488,1981-05-03,00:00:00,13.8,6.8,19.0,,,77.6,0.6000000000000001,3.8,0.81,1981-05-03
489,1981-05-04,00:00:00,13.6,10.2,19.0,,,79.3,7.2,3.22,0.93,1981-05-04
490,1981-05-05,00:00:00,12.9,11.0,17.5,,,88.6,,2.92,0.54,1981-05-05
491,1981-05-06,00:00:00,13.3,9.6,17.0,,,84.3,0.0,4.26,0.99,1981-05-06
492,1981-05-07,00:00:00,11.8,7.9,16.0,,,88.6,1.1,1.66,0.47,1981-05-07
493,1981-05-08,00:00:00,12.8,9.6,16.9,,,85.6,0.0,3.43,1.16,1981-05-08
494,1981-05-09,00:00:00,11.5,8.8,15.2,,,86.0,2.3,2.72,0.03,1981-05-09
495,1981-05-10,00:00:00,13.8,8.9,18.6,,,80.6,0.0,3.23,1.01,1981-05-10
496,1981-05-11,00:00:00,12.9,8.0,17.8,,,84.3,0.3,3.86,1.04,1981-05-11
497,1981-05-12,00:00:00,13.1,9.4,18.6,,,88.3,1.6,2.46,0.64,1981-05-12
498,1981-05-13,00:00:00,13.5,10.2,17.8,,,88.6,,4.07,0.6900000000000001,1981-05-13
499,1981-05-14,00:00:00,13.7,11.0,16.0,,,90.0,0.1,3.16,0.63,1981-05-14
500,1981-05-15,00:00:00,14.0,10.1,17.6,,,88.3,6.0,3.44,0.98,1981-05-15
501,1981-05-16,00:00:00,13.1,11.2,15.6,,,,,0.96,0.47,1981-05-16
502,1981-05-17,00:00:00,13.5,11.0,17.0,,,88.3,0.0,3.04,0.79,1981-05-17
503,1981-05-18,00:00:00,13.0,10.9,16.8,,,89.0,0.1,2.4,0.84,1981-05-18
504,1981-05-19,00:00:00,12.8,9.9,16.6,,,88.0,0.5,3.23,0.91,1981-05-19
505,1981-05-20,00:00:00,13.1,10.8,16.4,,,90.0,0.0,2.66,1.34,1981-05-20
506,1981-05-21,00:00:00,13.3,11.0,16.3,,,88.6,0.1,3.67,0.99,1981-05-21
507,1981-05-22,00:00:00,13.7,9.0,17.8,,,88.0,3.8,3.66,1.21,1981-05-22
508,1981-05-23,00:00:00,12.9,10.8,15.8,,,89.6,0.0,3.2,0.9,1981-05-23
509,1981-05-24,00:00:00,14.2,10.4,17.3,,,86.3,0.0,2.92,0.72,1981-05-24
510,1981-05-25,00:00:00,13.0,10.0,17.8,,,,0.1,2.4,0.6900000000000001,1981-05-25
511,1981-05-26,00:00:00,13.5,10.1,17.0,,,86.3,0.0,3.56,0.91,1981-05-26
512,1981-05-27,00:00:00,13.1,10.9,17.0,,,83.6,4.4,2.14,0.7000000000000001,1981-05-27
513,1981-05-28,00:00:00,14.0,10.9,18.0,,,85.3,5.7,3.9,0.84,1981-05-28
514,1981-05-29,00:00:00,13.7,11.2,17.0,,,86.0,0.0,3.8,0.63,1981-05-29
515,1981-05-30,00:00:00,14.1,11.6,18.4,,,85.3,9.6,2.6,0.8200000000000001,1981-05-30
516,1981-05-31,00:00:00,12.8,10.7,17.6,,,,,1.4,0.28,1981-05-31
517,1981-06-01,00:00:00,13.0,6.8,18.8,,,76.0,0.0,4.72,1.11,1981-06-01
518,1981-06-02,00:00:00,12.4,8.9,17.0,,,81.0,0.0,5.22,1.48,1981-06-02
519,1981-06-03,00:00:00,13.9,10.4,18.4,,,89.6,2.4,2.21,0.49,1981-06-03
520,1981-06-04,00:00:00,14.1,10.4,18.5,,,83.0,0.0,4.12,0.6900000000000001,1981-06-04
521,1981-06-05,00:00:00,13.2,9.8,17.6,,,,0.2,4.12,0.67,1981-06-05
